SPEC_ID,PROTECTED = P,GENUS,SPECIES,COUNTRY,LOCALITY,QUARRY,DATE COLLECTED,SEX,BONE,SIDE,AGE,tx12,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16, M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,
FAM71856,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txI1,right,10.0,14.3,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71856,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txI2,right,10.0,15.4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71856,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txI3,right,10.0,16.2,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71856,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txM1,right,10.0,19.8,0,23.2,0,0,0,0,0,0,7.3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71856,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txM2,right,10.0,19.7,0,22.2,0,0,0,0,0,0,7.7,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71856,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txM3,right,10.0,23.2,0,19.3,0,0,0,0,0,0,8.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71856,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txP2,right,10.0,28.7,0,23.2,0,0,0,0,0,0,6.1,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71856,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txP3,right,10.0,23.4,0,25.4,0,0,0,0,0,0,8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71856,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txP4,right,10.0,22,0,24.3,0,0,0,0,0,0,8.4,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71857,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,skull,no record,10.0,100.3,105.9,80.1,88.4,163.7,370.2,73.9,61.7,134.7,43.7,28,38.2,58,35.8,52.3,70.1,116.8,141.3,142.3,0,86,0,300,0,0,0,10.3,54.2,49.5,116.5,153.7,48,69.5,61.2,42.2,27.4,39,51.2,,
FAM71857,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txdP1,right,10.0,9.8,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71857,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txI2,right,10.0,15.5,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71857,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txI3,right,10.0,15.2,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71857,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txM1,right,10.0,19.8,0,21.6,0,0,1,5,3,1,8.7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71857,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txM2,right,10.0,20.6,0,21.6,0,0,1,2,3,1,9.5,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71857,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txM3,right,10.0,22,0,18.6,0,0,0,4,0,0,9.5,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71857,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txP2,right,10.0,30.3,0,21.2,0,0,1,3,1,0,7.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71857,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txP3,right,10.0,22.4,0,23.1,0,0,1,3,2,0,9,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71857,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txP4,right,10.0,21.9,0,22.8,0,0,1,5,0,0,9.6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71858,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,skull,no record,10.0,106.9,101.8,89.1,82.1,172.3,383.2,70.3,61.3,128.7,53.3,19.5,28.5,51.2,28.6,47.3,77.4,119.5,143.2,137.6,45.3,84.3,63.2,302,152.8,85.4,81.6,0,57.7,46.5,113.8,159.5,38.5,73.6,66,43.3,23.3,36.1,31.7,,
FAM71858,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txC,left,10.0,6.1,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71858,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txdP1,right,10.0,7.8,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71858,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txI1,right,10.0,14.7,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71858,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txM1,right,10.0,20.4,0,21.8,0,0,1,4,3,1,6.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71858,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txM2,right,10.0,19.5,0,21.1,0,0,3,2,1,1,5.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71858,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txM3,right,10.0,22.1,0,19.3,0,0,2,3,2,0,7.5,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71858,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txP2,right,10.0,27.4,0,21.4,0,0,1,2,1,1,5.9,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71858,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txP3,right,10.0,22.9,0,24.4,0,0,2,3,5,0,6.7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71858,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txP4,right,10.0,22.6,0,24.5,0,0,1,4,4,3,6,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71859,,Cormohipparion,cf. occidentale,1,1,Hans Johnson Q,,male,skull,no record,10.0,0,100.9,78.8,89,167.5,0,69.7,58.4,126.7,45.3,26,36.6,63.3,28.3,61,65.3,119.4,0,0,0,0,0,0,0,0,0,0,0,0,0,148.5,50.5,56.3,46.9,0,0,33,41.8,,
FAM71859,,Cormohipparion,cf. occidentale,1,1,Hans Johnson Q,,male,txC,left,10.0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71859,,Cormohipparion,cf. occidentale,1,1,Hans Johnson Q,,male,txI1,left,10.0,10.1,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71859,,Cormohipparion,cf. occidentale,1,1,Hans Johnson Q,,male,txI2,left,10.0,11,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71859,,Cormohipparion,cf. occidentale,1,1,Hans Johnson Q,,male,txM1,left,10.0,18.1,0,21.1,0,0,0,2,1,0,8,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71859,,Cormohipparion,cf. occidentale,1,1,Hans Johnson Q,,male,txM2,left,10.0,19,0,21.1,0,0,1,2,1,0,8.9,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71859,,Cormohipparion,cf. occidentale,1,1,Hans Johnson Q,,male,txM3,left,10.0,20.9,0,19.5,0,0,1,2,1,1,9,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71859,,Cormohipparion,cf. occidentale,1,1,Hans Johnson Q,,male,txP2,left,10.0,26.6,0,21.6,0,0,0,0,0,0,8.4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71859,,Cormohipparion,cf. occidentale,1,1,Hans Johnson Q,,male,txP3,left,10.0,22.1,0,23.1,0,0,1,2,0,0,10.7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71859,,Cormohipparion,cf. occidentale,1,1,Hans Johnson Q,,male,txP4,left,10.0,21.1,0,22.6,0,0,1,2,1,1,10.2,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71860,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,skull,no record,10.0,105.7,82.2,0,0,0,0,74.3,62.5,135.8,0,31.3,39.2,62.7,38.8,54.7,66.2,0,0,0,0,0,0,0,0,0,0,0,53.8,49.2,0,0,42.2,68.7,57.2,0,26.1,38.1,51.3,,
FAM71860,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txC,right,10.0,10.9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71860,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txM1,right,10.0,20.8,0,23.6,0,0,1,4,3,1,9.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71860,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txM2,right,10.0,22,0,21.7,0,0,4,3,2,1,9.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71860,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txM3,right,10.0,21.1,0,17.6,0,0,1,3,0,0,8.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71860,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txP2,right,10.0,29.2,0,23.1,0,0,2,1,3,1,7.3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71860,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txP3,right,10.0,24.8,0,26,0,0,2,5,2,1,10.6,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71860,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,txP4,right,10.0,22.8,0,25,0,0,3,3,2,1,10.1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71861,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,skull,no record,10.0,0,0,0,0,0,0,78,64,140.1,0,26.8,0,60.9,38,37.5,47.1,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,38.5,74.6,65.3,0,26,42.2,52.2,,
FAM71861,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,unknown,txdP1,right,10.0,7.9,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71861,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,unknown,txM1,right,10.0,21.2,0,21.9,0,0,2,1,1,2,10.6,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71861,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,unknown,txM2,right,10.0,22.3,0,20.4,0,0,1,3,1,0,9.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71861,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,unknown,txM3,right,10.0,17.9,0,15.9,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71861,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,unknown,txP2,right,10.0,28.9,0,22.8,0,0,3,2,3,1,7.2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71861,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,unknown,txP3,right,10.0,24.5,0,24.8,0,0,3,2,1,1,9.3,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71861,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,unknown,txP4,right,10.0,23.7,0,24.5,0,0,3,3,2,0,9.6,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71862,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,male,skull,no record,10.0,108.8,100.2,0,0,0,0,81.8,0,0,0,0,0,0,0,47,0,0,0,0,0,79.6,61.5,0,0,0,0,11.5,0,0,116.4,0,49.8,63.7,56.9,43.9,34,43.9,51.8,,
FAM71862,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txC,right,10.0,6.2,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71862,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txdP1,right,10.0,7.4,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71862,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txI1,right,10.0,15.3,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71862,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txI2,right,10.0,10.9,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71862,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txI3,right,10.0,10.3,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71862,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txM1,right,10.0,23,0,23.6,0,0,2,3,3,3,7.8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71862,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txM2,right,10.0,22.5,0,21.1,0,0,1,2,2,1,7.7,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71862,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txP2,right,10.0,31.4,0,22.6,0,0,1,1,1,1,7.7,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71862,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txP3,right,10.0,25.5,0,24.3,0,0,2,4,2,1,10.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71862,,Cormohipparion,occidentale,1,1,Hans Johnson Q,,female,txP4,right,10.0,22,0,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71863,,Cormohipparion,sp.,1,1,Hans Johnson Q,,female,skull,right,10.0,97.6,92.6,82.8,156.4,73.3,350.8,79,0,0,46.7,20.6,27.9,49.5,21.8,47.3,60.4,119.2,0,0,36.5,74.4,59.5,279,138.2,60.9,79.4,0,53.5,0,0,0,48.5,48.5,44.5,18.8,32.6,43.5,64.6,,
FAM71863,,Cormohipparion,sp.,1,1,Hans Johnson Q,,female,txdI1,left,10.0,11.8,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71863,,Cormohipparion,sp.,1,1,Hans Johnson Q,,female,txdI2,left,10.0,14.1,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71863,,Cormohipparion,sp.,1,1,Hans Johnson Q,,female,txdI3,left,10.0,11.1,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71863,,Cormohipparion,sp.,1,1,Hans Johnson Q,,female,txdP1,right,10.0,4.4,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71863,,Cormohipparion,sp.,1,1,Hans Johnson Q,,female,txdP2,right,10.0,33.9,0,20,0,0,1,2,1,0,5.5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71863,,Cormohipparion,sp.,1,1,Hans Johnson Q,,female,txdP3,right,10.0,23.1,0,20.5,0,0,1,4,3,1,8.1,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71863,,Cormohipparion,sp.,1,1,Hans Johnson Q,,female,txdP4,right,10.0,23.2,0,20.2,0,0,2,4,2,1,7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71863,,Cormohipparion,sp.,1,1,Hans Johnson Q,,female,txM1,right,10.0,25.1,0,19.7,0,0,2,3,2,1,8.3,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71864,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,skull,left,10.0,94.2,82.8,0,0,0,0,86.9,0,0,39.2,25.6,29,49.3,36.6,44.2,0,0,0,0,0,0,0,262,0,0,0,0,49.9,0,101.2,129,40.8,59,55.4,25.4,16,26.9,48.4,,
FAM71864,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txdP1,right,10.0,7.9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71864,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txdP2,right,10.0,33,0,22.1,0,0,1,1,1,0,7.5,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71864,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txdP3,right,10.0,26.4,0,22.8,0,0,1,3,2,1,8.6,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71864,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txdP4,right,10.0,27.6,0,21.2,0,0,0,2,3,1,8,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71864,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txM1,right,10.0,25.8,0,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71865,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txM1,left,10.0,21.9,0,23.2,0,0,1,4,3,1,9.1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71865,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txM1,left,10.0,19.8,0,23.2,0,0,1,3,3,1,8.6,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71865,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txM2,left,10.0,22.3,0,21.2,0,0,1,3,2,1,7.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71865,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txM2,left,10.0,22.1,0,21.2,0,42.9,1,3,3,1,8.7,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71865,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txM3,left,10.0,20.1,0,16.8,0,0,1,1,2,0,7.3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71865,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txM3,left,10.0,19.1,0,16.9,0,41.4,1,1,0,0,8,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71865,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txP2,left,10.0,30.3,0,22.6,0,0,2,2,2,2,6.4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71865,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txP3,left,10.0,25.8,0,26.2,0,0,1,3,3,1,9.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71865,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txP3,left,10.0,25.9,0,25.9,0,0,1,4,2,1,9.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71865,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txP4,left,10.0,25.3,0,24.8,0,0,1,3,1,1,9.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71865,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txP4,left,10.0,24.5,0,25,0,0,1,3,2,1,9.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71866,,Cormohipparion,sp.,1,1,Hans Johnson Q,,male,txM1,left,10.0,24,0,25,0,0,1,5,2,1,8.9,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71866,,Cormohipparion,sp.,1,1,Hans Johnson Q,,male,txM2,left,10.0,21.6,0,23.9,0,0,3,4,2,1,8.5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71866,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txM3,right,10.0,24.8,0,21.6,0,0,2,5,0,2,9.2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71866,,Cormohipparion,sp.,1,1,Hans Johnson Q,,male,txP4,left,10.0,21.9,0,26.2,0,0,1,3,3,1,7.9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM718666,,Cormohipparion,sp.,1,1,Hans Johnson Q,,male,skull,left,10.0,111.8,102.5,83.4,164,86,380.3,0,69,0,49,36.9,35.8,60.8,36.4,52.1,67.1,128,0,0,48.7,0,65.9,316.9,157.8,73.3,0,11.1,46.4,35.7,109.5,153.8,46.2,69.3,70.2,24.2,28.2,38.3,56.6,,
FAM71867,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txdP2,left,10.0,34.5,0,21.3,0,0,2,4,3,1,7.6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71867,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txdP3,left,10.0,25.6,0,22.6,0,0,5,7,3,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71867,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txdP4,left,10.0,28.1,0,21.2,0,0,4,5,3,0,8.6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM71867,,Cormohipparion,sp.,1,1,Hans Johnson Q,,unknown,txM1,left,10.0,26.3,0,21.1,0,59.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AMNH10,,Cormohipparion,sp.,1,2,X-Mas Q,,unknown,mt3,norecord,10.0,231,226,29,25.7,41.6,30.5,38,8,0,40,36.1,30,23.2,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
